,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
10,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,2,"

  Although the box was shrink wrapoed and purported to be new the disks enclosed were all clearly bottleg copies. The titles on the disks were not centered with some of the titles trailing off the sides of the disk. There were smudges and knicks on some of the disks as well. I chose this set because it was ranked as ""Amazons Choice"" in Harry Potter DVDS. I am very happy I did nkt give this as a gift.

",75,27-Feb-18,,n,"

  Although the box was shrink wrapoed and purported to be new the disks enclosed were all clearly bottleg copies. The titles on the disks were not centered with some of the titles trailing off the sides of the disk. There were smudges and knicks on some of the disks as well. I chose this set because it was ranked as ""Amazons Choice"" in Harry Potter DVDS. I am very happy I did nkt give this as a gift.

"
11,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  This review is for the 2017 release of the 8-film collection on 4K Blu-Ray. I don't think the difference between blu-ray and 4k is very extreme. If you own the whole set on blu-ray, I don't think you need to buy it on 4K as well. However, if you're like me, who didn't own the full set, it might be worth it to invest in the 4k set.Tip: the 4k set comes with the full blu-ray (not 4k) set. I was able to split the cost with a friend and send her the blu-ray set, while I kept the 4k. They are packaged in separate cases as well, which made it convenient.

",50,6-Dec-17,,n,"

  This review is for the 2017 release of the 8-film collection on 4K Blu-Ray. I don't think the difference between blu-ray and 4k is very extreme. If you own the whole set on blu-ray, I don't think you need to buy it on 4K as well. However, if you're like me, who didn't own the full set, it might be worth it to invest in the 4k set.Tip: the 4k set comes with the full blu-ray (not 4k) set. I was able to split the cost with a friend and send her the blu-ray set, while I kept the 4k. They are packaged in separate cases as well, which made it convenient.

"
12,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Discs 3 & 4 were scratched enough to have to miss significant chunks of the movies and disc 5 wouldn’t even play in the DVD player. It’s no wonder the price is so low on this set. They are TERRIBLE. The return window should be longer than a month when there are 8 discs to go through.

",26,14-Jul-18,,p,"

  Discs 3 & 4 were scratched enough to have to miss significant chunks of the movies and disc 5 wouldn’t even play in the DVD player. It’s no wonder the price is so low on this set. They are TERRIBLE. The return window should be longer than a month when there are 8 discs to go through.

"
13,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Very disappointing. I ordered these to watch them with my little sister over the weekend and DVD 1 was skipping throughout the entire movie, DVD 2 was fine, DVD 3 was skipping throughout the entire movie and towards the last 40 minutes of the movie it go so bad we just gave up watching it and didn't get to see the end. I am returning the set and ordered another. I hope the new set doesn't have the same problem.

",21,17-Jul-18,,p,"

  Very disappointing. I ordered these to watch them with my little sister over the weekend and DVD 1 was skipping throughout the entire movie, DVD 2 was fine, DVD 3 was skipping throughout the entire movie and towards the last 40 minutes of the movie it go so bad we just gave up watching it and didn't get to see the end. I am returning the set and ordered another. I hope the new set doesn't have the same problem.

"
14,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

   Some people were saying they got burnt copies or that the collection appeared to be completed from different sets because all the discs seemed different. Or they got the version thats says ""the philosopher's stone"" which is the European version I believe but I got mine within 2 days completely new and in great shape. All the discs work and they are all from the same set. Usually see the entire collection for up to $90 at the store so as soon as I saw the whole thing for just $35 I didn't even hesitate to buy them. Worth my money for sure

",14,2-Oct-19,,p,"

   Some people were saying they got burnt copies or that the collection appeared to be completed from different sets because all the discs seemed different. Or they got the version thats says ""the philosopher's stone"" which is the European version I believe but I got mine within 2 days completely new and in great shape. All the discs work and they are all from the same set. Usually see the entire collection for up to $90 at the store so as soon as I saw the whole thing for just $35 I didn't even hesitate to buy them. Worth my money for sure

"
15,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  I like Harry Potter but I'm not a DVD/Blu-Ray expert.  That said, I thought this set was comprehensive and really much, much more than I'll ever watch.I just wanted to post a comprehensive set of pictures to let people who are considering this set exactly what they're getting.PRESENTATION:  The slipcase is heavy cardboard, very sturdy.The discs are bound in a wide-format book, one year/movie per page, three to four discs per year/movie.  The  SLIPCASE IS NEARLY A FOOT WIDE and will NOT fit on a shelf like a standard dvd/blu-ray.DISCS:  DVD, BluRay, and Ultraviolet (or movies anywhere or vudu or whatever) digital code for ALL 2d movies  Discs with extra features, varies by ""year.""  3D blu-rays for ONLY THE LAST TWO MOVIES, deathly hallows 1&2 (3D digital code NOT part of the set)VALUE:  Well, if you're a fan then this is a very nice set, and the sky's the limit with ""value,"" right? :)I purchased during a Black Friday sale from Amazon for nearly half-off, and at that price was worth it.  Full price, well, there are fans for that but not me.

",21,5-Dec-17,,n,"

  I like Harry Potter but I'm not a DVD/Blu-Ray expert.  That said, I thought this set was comprehensive and really much, much more than I'll ever watch.I just wanted to post a comprehensive set of pictures to let people who are considering this set exactly what they're getting.PRESENTATION:  The slipcase is heavy cardboard, very sturdy.The discs are bound in a wide-format book, one year/movie per page, three to four discs per year/movie.  The  SLIPCASE IS NEARLY A FOOT WIDE and will NOT fit on a shelf like a standard dvd/blu-ray.DISCS:  DVD, BluRay, and Ultraviolet (or movies anywhere or vudu or whatever) digital code for ALL 2d movies  Discs with extra features, varies by ""year.""  3D blu-rays for ONLY THE LAST TWO MOVIES, deathly hallows 1&2 (3D digital code NOT part of the set)VALUE:  Well, if you're a fan then this is a very nice set, and the sky's the limit with ""value,"" right? :)I purchased during a Black Friday sale from Amazon for nearly half-off, and at that price was worth it.  Full price, well, there are fans for that but not me.

"
16,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  Amazing set but just some info to think about.  Only the 1st 2 films are true 4K because they were scanned off the 35mm masters.  The rest of the movies were filmed in 2K so I imagine they had some kind of upscaling applied to them.  Also the discs support HDR but the digital downloads support Dolby Vision.

",33,26-Apr-18,,n,"

  Amazing set but just some info to think about.  Only the 1st 2 films are true 4K because they were scanned off the 35mm masters.  The rest of the movies were filmed in 2K so I imagine they had some kind of upscaling applied to them.  Also the discs support HDR but the digital downloads support Dolby Vision.

"
17,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  A few of the disks were very problematic... Not just freezing and failing to play or showing pixilated screens, but the dubbing was bad on a few of them. The mouths and the words just didn't line up all the time and it was distracting. Why do collections like these always seem inferior to the individual releases?

",32,24-Jan-17,,p,"

  A few of the disks were very problematic... Not just freezing and failing to play or showing pixilated screens, but the dubbing was bad on a few of them. The mouths and the words just didn't line up all the time and it was distracting. Why do collections like these always seem inferior to the individual releases?

"
18,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  I found that a lot of the other reviews for this product were a little confusing. I am writing this review because of that reason. I was terrified of ordering this and it not being what I thought it was. I am sooo glad I did order it! This is a product for the hard core Harry Potter fan!!! This is going to, hopefully, be a short, sweet, and to the point review. The review is also of the product itself; not a review of all the movies and special features like so many people of put on here.To clarify, this product is the ""Harry Potter Hogwarts Collection DVD+Blu-Ray"" Amazon option ""Multi-format"" version (I think it is selling for around $150 right now...I got it for $90 as a Black Friday, or was is Cyber Monday?, special!)Included in this Box set:Harry Potter and the Sorcerer's Stone:  1. Theatrical and Extended Version on Blu-Ray  2. Theatrical Version on DVD  3. Special Features on DVD  4. Creating the World of Harry Potter Part 1: The Magic Begins on Blu-RayHarry Potter and the Chamber of Secrets:  5. Theatrical and Extended Version on Blu-Ray  6. Theatrical Version on DVD  7. Special Features on DVD  8. Creating the World of Harry Potter Part 2: Characters on Blu-RayHarry Potter and the Prisoner of Azkaban:  9. Theatrical/Only Version on Blu-Ray  10. Theatrical/Only Version on DVD  11. Special Features on DVD  12. Creating the World of Harry Potter Part 3: Creatures on Blu-RayHarry Potter and the Goblet of Fire:  13. Theatrical/Only Version on Blu-Ray  14. Theatrical/Only Version on DVD  15. Special Features on DVD  16. Creating the World of Harry Potter Part 4: Sound and Music on Blu-RayHarry Potter and the Order of the Phoenix:  17. Theatrical/Only Version on Blu-Ray  18. Theatrical/Only Version on DVD  19. Creating the World of Harry Potter Part 5: Evolution on Blu-RayHarry Potter and the Half-Blood Prince:  20. Theatrical/Only Version on Blu-Ray  21. Theatrical/Only Version on DVD  22. Creating the World of Harry Potter Part 6: Magical Effects on Blu-RayHarry Potter and the Deathly Hallow - Part 1:  23. Theatrical/Only Version on Blu-Ray  24. Theatrical/Only Version on DVD  25. Creating the World of Harry Potter Part 7: Story on Blu-Ray  26: Theatrical/Only Version on Blu-Ray 3DHarry Potter and the Deathly Hallows - Part 2:  27. Theatrical/Only Version on Blu-Ray  28. Theatrical/Only Version on DVD  29. Creating the World of Harry Potter Part 8: Growing Up on Blu-Ray  30. Theatrical/Only Version on Blu-Ray 3DBonus Disc:  31. Bonus Disc on Blu-Ray  (Includes ""When Harry Left Hogwarts - Extended Version,"" ""50 Greatest Harry Potter Moments - Definitive Version,"" ""Designing the  World of Harry Potter,"" and more!Along with this Box Set, you get the UltraViolet version of, supposedly, the entire box set! (I haven't downloaded my copy yet.) This offer is valid until March 4, 2016. So hurry up and buy this set!Conclusion: With this box set, you get the Blu-Ray, DVD, and (until 3/4/16) digital copy of all 8 movies! As a bonus, you get the 3D Blu-Ray version of Harry Potter and the Deathly Hallow Part 1 & 2, if you have a 3D Blu-Ray player, unlike me...but as I stated before I am a hardcore Harry Potter fan and would like to have those version if ever I do buy a 3D Blu-Ray player and appropriate equipment. This box set pretty much includes every single thing you could get on DVD about Harry Potter!If you are NOT a hardcore ""Pott Head"" (get it!?), and just enjoy the movies, I would suggest just getting the 8 disc Blu-Ray or DVD set that only includes the movies and not all the nifty special features and bonus disc!

","1,108",3-Dec-15,,n,"

  I found that a lot of the other reviews for this product were a little confusing. I am writing this review because of that reason. I was terrified of ordering this and it not being what I thought it was. I am sooo glad I did order it! This is a product for the hard core Harry Potter fan!!! This is going to, hopefully, be a short, sweet, and to the point review. The review is also of the product itself; not a review of all the movies and special features like so many people of put on here.To clarify, this product is the ""Harry Potter Hogwarts Collection DVD+Blu-Ray"" Amazon option ""Multi-format"" version (I think it is selling for around $150 right now...I got it for $90 as a Black Friday, or was is Cyber Monday?, special!)Included in this Box set:Harry Potter and the Sorcerer's Stone:  1. Theatrical and Extended Version on Blu-Ray  2. Theatrical Version on DVD  3. Special Features on DVD  4. Creating the World of Harry Potter Part 1: The Magic Begins on Blu-RayHarry Potter and the Chamber of Secrets:  5. Theatrical and Extended Version on Blu-Ray  6. Theatrical Version on DVD  7. Special Features on DVD  8. Creating the World of Harry Potter Part 2: Characters on Blu-RayHarry Potter and the Prisoner of Azkaban:  9. Theatrical/Only Version on Blu-Ray  10. Theatrical/Only Version on DVD  11. Special Features on DVD  12. Creating the World of Harry Potter Part 3: Creatures on Blu-RayHarry Potter and the Goblet of Fire:  13. Theatrical/Only Version on Blu-Ray  14. Theatrical/Only Version on DVD  15. Special Features on DVD  16. Creating the World of Harry Potter Part 4: Sound and Music on Blu-RayHarry Potter and the Order of the Phoenix:  17. Theatrical/Only Version on Blu-Ray  18. Theatrical/Only Version on DVD  19. Creating the World of Harry Potter Part 5: Evolution on Blu-RayHarry Potter and the Half-Blood Prince:  20. Theatrical/Only Version on Blu-Ray  21. Theatrical/Only Version on DVD  22. Creating the World of Harry Potter Part 6: Magical Effects on Blu-RayHarry Potter and the Deathly Hallow - Part 1:  23. Theatrical/Only Version on Blu-Ray  24. Theatrical/Only Version on DVD  25. Creating the World of Harry Potter Part 7: Story on Blu-Ray  26: Theatrical/Only Version on Blu-Ray 3DHarry Potter and the Deathly Hallows - Part 2:  27. Theatrical/Only Version on Blu-Ray  28. Theatrical/Only Version on DVD  29. Creating the World of Harry Potter Part 8: Growing Up on Blu-Ray  30. Theatrical/Only Version on Blu-Ray 3DBonus Disc:  31. Bonus Disc on Blu-Ray  (Includes ""When Harry Left Hogwarts - Extended Version,"" ""50 Greatest Harry Potter Moments - Definitive Version,"" ""Designing the  World of Harry Potter,"" and more!Along with this Box Set, you get the UltraViolet version of, supposedly, the entire box set! (I haven't downloaded my copy yet.) This offer is valid until March 4, 2016. So hurry up and buy this set!Conclusion: With this box set, you get the Blu-Ray, DVD, and (until 3/4/16) digital copy of all 8 movies! As a bonus, you get the 3D Blu-Ray version of Harry Potter and the Deathly Hallow Part 1 & 2, if you have a 3D Blu-Ray player, unlike me...but as I stated before I am a hardcore Harry Potter fan and would like to have those version if ever I do buy a 3D Blu-Ray player and appropriate equipment. This box set pretty much includes every single thing you could get on DVD about Harry Potter!If you are NOT a hardcore ""Pott Head"" (get it!?), and just enjoy the movies, I would suggest just getting the 8 disc Blu-Ray or DVD set that only includes the movies and not all the nifty special features and bonus disc!

"
19,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  Great collection.The annoying part is the digital redemption.  The insert goes to Ultraviolet, which tells you to use Flixster, which then leads you to Vudu.  Flixster died over a year ago and it's confusing.The correct way to redeem the digital copies is to use use Movies Anywhere and redeem the code on that platform (either the website or the app.)  No need to deal with Vudu, Flixster, UV, whatever.  Worked great Christmas Day 2017.

",27,25-Dec-17,,n,"

  Great collection.The annoying part is the digital redemption.  The insert goes to Ultraviolet, which tells you to use Flixster, which then leads you to Vudu.  Flixster died over a year ago and it's confusing.The correct way to redeem the digital copies is to use use Movies Anywhere and redeem the code on that platform (either the website or the app.)  No need to deal with Vudu, Flixster, UV, whatever.  Worked great Christmas Day 2017.

"
20,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  The disks skip while watching them. There are no scratches so I am not sure why. They are poor quality. We tried to go back and watch a part and it skipped again and again so we miss that part of the movie. Disappointing.

",15,11-Jul-18,,p,"

  The disks skip while watching them. There are no scratches so I am not sure why. They are poor quality. We tried to go back and watch a part and it skipped again and again so we miss that part of the movie. Disappointing.

"
21,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  The 8-disc Blu-ray collection is missing the high-quality audio. To get the DTS-HD MA audio you have to buy the individual Special Edition Blu-ray edition of each movie. There's no point in buying the 8-disc collection. You save a little bit but miss the full enjoyment of the movies and all of the extra material.This is also not the ""complete"" collection. The first two movies were released with added footage as Extended versions. These easily fit together with the shorter versions on the same disc. In fact they both versions are on one disc in the Special Edition set.The loss in audio quality needs to be made clear in the listing. The missing Extended versions for the first two movies also needs to be clearly stated, and this 8-disc box set should not be labeled ""Complete"".If you want to get the extended versions of the first two movies, that add $20 to the cost of this box set. It is exactly the same cost to get the individual Special Edition versions of every movie, plus you get a significant amount of special features.

",6,7-Oct-19,,p,"

  The 8-disc Blu-ray collection is missing the high-quality audio. To get the DTS-HD MA audio you have to buy the individual Special Edition Blu-ray edition of each movie. There's no point in buying the 8-disc collection. You save a little bit but miss the full enjoyment of the movies and all of the extra material.This is also not the ""complete"" collection. The first two movies were released with added footage as Extended versions. These easily fit together with the shorter versions on the same disc. In fact they both versions are on one disc in the Special Edition set.The loss in audio quality needs to be made clear in the listing. The missing Extended versions for the first two movies also needs to be clearly stated, and this 8-disc box set should not be labeled ""Complete"".If you want to get the extended versions of the first two movies, that add $20 to the cost of this box set. It is exactly the same cost to get the individual Special Edition versions of every movie, plus you get a significant amount of special features.

"
22,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  So lockdown happened. And the hubs and I decided to return to Hogwarts to kill a couple of days. Turns out, four of the eight DVD/blu rays I had were beyond scratched up (thanks ex!) And despite having access to HULU, HBO, DISNEY+ and like every other movie channel thingie, couldn't find any of the Harry Potter Movies without having to buy them digitally.  Considering I've bought movies digitally on Prime AND HAVE HAD THEM REVOKED (thanks Amazon!) I was NOT doing that again, so I insisted on something more concrete. After searching for what felt like days, we stumbled across this little set but was wary.  Too good of a deal and there wasn't a lot of reviews. NOT SURE WHY this set is amazing! All movies played brilliantly and it is compact. So instead of having a  half a foot of movies taking up space, we have a small one-inch box with all the movies inside, blu-ray, and all and fantastic quality. So... if you need a copy of all the movies, This is the way I would suggest going!

",4,20-Aug-20,,p,"

  So lockdown happened. And the hubs and I decided to return to Hogwarts to kill a couple of days. Turns out, four of the eight DVD/blu rays I had were beyond scratched up (thanks ex!) And despite having access to HULU, HBO, DISNEY+ and like every other movie channel thingie, couldn't find any of the Harry Potter Movies without having to buy them digitally.  Considering I've bought movies digitally on Prime AND HAVE HAD THEM REVOKED (thanks Amazon!) I was NOT doing that again, so I insisted on something more concrete. After searching for what felt like days, we stumbled across this little set but was wary.  Too good of a deal and there wasn't a lot of reviews. NOT SURE WHY this set is amazing! All movies played brilliantly and it is compact. So instead of having a  half a foot of movies taking up space, we have a small one-inch box with all the movies inside, blu-ray, and all and fantastic quality. So... if you need a copy of all the movies, This is the way I would suggest going!

"
23,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  I received the Harry Potter Complete 8-Film DVD set today and have just checked the discs. Four of the eight DVDs are scratched. I will play them to see if the scratches have affected them, but am shocked at the poor quality of the set.7/3/19 UPDATE: We have now watched the DVDs. I believe these DVDs are not original studio content. I can’t help but wonder if they’re pirated/burned copies. Four of the DVDs froze up and had glitches. One simply wouldn’t play. Some of the disks, when played, show the name of the movie, and ""Disc 1.” Additionally, They are edited down (I saw additional content when the movies were aired on TV). I ordered and returned a couple sets because so many of the DVDs had issues. I had to replace them with the individual studio versions.

",6,16-Jun-19,,n,"

  I received the Harry Potter Complete 8-Film DVD set today and have just checked the discs. Four of the eight DVDs are scratched. I will play them to see if the scratches have affected them, but am shocked at the poor quality of the set.7/3/19 UPDATE: We have now watched the DVDs. I believe these DVDs are not original studio content. I can’t help but wonder if they’re pirated/burned copies. Four of the DVDs froze up and had glitches. One simply wouldn’t play. Some of the disks, when played, show the name of the movie, and ""Disc 1.” Additionally, They are edited down (I saw additional content when the movies were aired on TV). I ordered and returned a couple sets because so many of the DVDs had issues. I had to replace them with the individual studio versions.

"
